step,type,amount,nameOrig,nameDest,isFraud,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest
619,PAYMENT,36858.72,C71937602513,M15754241773,0,13644.27,0,77186.71,114045.43
625,TRANSFER,32051.02,C19519234605,M27079647975,0,30212.94,0,249260.28,281311.3
254,CASH_OUT,42615.21,C12330153286,C11043832259,0,167993.2,125377.99,216692.26,259307.47
630,PAYMENT,34179.47,C18003057929,C51651298737,0,193110.67,158931.2,274440.1,308619.57
710,TRANSFER,67552.06,C77638037547,C38906597221,0,127276.43,59724.37,10221.41,77773.47
563,TRANSFER,29579.35,C83592979397,M28243512050,0,72954.11,43374.76,246373.15,275952.5
426,TRANSFER,35084.47,C79154186439,C66729277982,0,44216.45,9131.98,7206.92,42291.39
547,PAYMENT,43546.55,C97544468520,M60583381264,0,148711.77,105165.22,199640.97,243187.52
302,CASH_OUT,397.18,C88763229025,C82182333911,0,127679.78,127282.6,194975.82,195373
581,PAYMENT,49208.77,C36258077034,M36713519177,0,181779.69,132570.92,80379.06,129587.83
349,TRANSFER,25582.72,C51297946990,M40924950106,0,180626.39,155043.67,224657.6,250240.32
49,PAYMENT,5615.99,C99320129766,C20871283512,0,61436.86,55820.87,126685.57,132301.56
74,PAYMENT,91102.22,C19954107311,C29177324667,0,160583.85,69481.63,190014.17,281116.39
704,CASH_OUT,32242.55,C93487406568,M82693235069,0,50719.08,18476.53,189070.36,221312.91
261,PAYMENT,42609.1,C51276256061,C12668017745,0,156398.39,113789.29,264455.84,307064.94
356,PAYMENT,82734.49,C63656957758,M31407837139,1,33621.25,0,202246.32,284980.81
582,TRANSFER,16679.73,C43663597209,C43849049769,0,69540.76,52861.03,201190.76,217870.49
602,TRANSFER,85031.03,C35340904795,C55364527853,0,17188.71,0,178932.92,263963.95
260,TRANSFER,24164.55,C20607211371,C52573620062,0,59154.9,34990.35,30047.99,54212.54
638,PAYMENT,58904.2,C45389448104,C22549204776,0,63631,4726.8,90302.89,149207.09
743,PAYMENT,68568.15,C57009243493,C27344388960,0,133735.43,65167.28,137822.39,206390.54
295,PAYMENT,90501.49,C17451934214,M96735520223,0,143051.01,52549.52,75096.69,165598.18
641,PAYMENT,60764.19,C83340783327,C15947169288,0,117607.45,56843.26,49673.35,110437.54
313,CASH_OUT,45323.73,C96556994122,C59331137890,1,154016.5,108692.77,153509.04,198832.77
612,PAYMENT,57227.36,C49288002748,C17637031194,1,90314.54,33087.18,250550.76,307778.12
182,PAYMENT,20209.04,C57920685635,M51838868748,0,125582.8,105373.76,190225.46,210434.5
686,PAYMENT,68907.74,C52324865345,M71685497112,0,71851.68,2943.94,208400.94,277308.68
364,PAYMENT,18688.88,C59727547675,M21355600126,0,104265.58,85576.7,42433.74,61122.62
188,TRANSFER,55725.2,C54531345773,C92519450024,1,28212.84,0,239259.51,294984.71
569,TRANSFER,64760.72,C70428568653,C27378261205,0,122197.88,57437.16,33299.13,98059.85
543,PAYMENT,89858.42,C57745144924,C79969357700,0,40988.81,0,84610.44,174468.86
596,PAYMENT,45019.53,C17487073974,C22953546439,0,92173.11,47153.58,263084.54,308104.07
664,PAYMENT,77533.55,C17742787040,M48945216433,0,133090.29,55556.74,276539.1,354072.65
548,TRANSFER,16753.88,C93940738862,M68436618074,1,85567.63,68813.75,26306.14,43060.02
725,TRANSFER,15620.49,C10956287936,C30156906318,0,44631.12,29010.63,48636.13,64256.62
408,PAYMENT,52480.28,C61134070286,C49348148487,0,133239.02,80758.74,107525.46,160005.74
618,PAYMENT,59634.48,C66065014070,C18880131131,1,170506.67,110872.19,214939.53,274574.01
414,TRANSFER,63234.47,C10358731552,C57120297512,0,100079.91,36845.44,44721.87,107956.34
342,CASH_OUT,74567.66,C34475133239,C95893166026,0,111529.74,36962.08,46419.8,120987.46
220,CASH_OUT,29493.85,C66420292347,C38375046676,1,78173.19,48679.34,163636.21,193130.06
163,PAYMENT,62261.15,C32679402983,M29467646166,1,116639.43,54378.28,177047.15,239308.3
220,PAYMENT,18814.72,C94766924696,C83220898135,0,99060.98,80246.26,26385.69,45200.41
270,PAYMENT,21900.55,C73144709648,M74277694891,0,149315.52,127414.97,121524.63,143425.18
632,TRANSFER,6731.82,C47343957903,C84429979141,0,48052.37,41320.55,219668.31,226400.13
400,CASH_OUT,74700.31,C88598297142,M54515903800,0,97243.92,22543.61,102470.42,177170.73
182,PAYMENT,50699.79,C47543227453,M35150000704,1,63245.59,12545.8,72660.93,123360.72
618,PAYMENT,23819.33,C79701757797,C77331655419,0,18884.67,0,34302.89,58122.22
729,PAYMENT,55624.22,C85311314068,C34228304386,0,77300.43,21676.21,139397.74,195021.96
205,PAYMENT,35424.67,C37111210665,M43040222261,0,190632.16,155207.49,282030.24,317454.91
582,PAYMENT,83721.15,C78561758310,M66950237366,0,92097.73,8376.58,184216.69,267937.84
556,TRANSFER,52815.26,C32605309862,C89050071133,1,109124.53,56309.27,19965.2,72780.46
228,PAYMENT,2982.04,C79513558183,C35888665071,0,148447.47,145465.43,77520.22,80502.26
696,PAYMENT,98509.54,C14743376754,C70848359859,0,196959.52,98449.98,222212.95,320722.49
619,TRANSFER,7430.78,C61044402003,C11082930891,0,82355,74924.22,227041.39,234472.17
596,PAYMENT,69596.12,C18771866168,C84992253050,1,103535.09,33938.97,112725.75,182321.87
250,PAYMENT,43726.15,C23796815928,C55402368285,0,193702.5,149976.35,20089.49,63815.64
441,PAYMENT,24932.53,C60791696701,C82439483970,1,85756.78,60824.25,161059.37,185991.9
533,CASH_OUT,67646.15,C90777165906,M32294770413,0,158066.28,90420.13,219764.95,287411.1
196,TRANSFER,12590.61,C53507158860,C64913705232,0,88766.8,76176.19,99537.85,112128.46
690,PAYMENT,85824.81,C35704282613,C67190834019,0,45528.04,0,236600.54,322425.35
519,TRANSFER,25061.95,C16882373229,M69041693805,0,187265.79,162203.84,98811.29,123873.24
70,PAYMENT,36146,C87100176816,C76523235021,0,142410.8,106264.8,50661.63,86807.63
639,TRANSFER,63264.73,C93536804081,C80193720922,0,172707.44,109442.71,239669.94,302934.67
399,TRANSFER,103.93,C87897250013,M37024023678,0,23217.29,23113.36,40099.39,40203.32
672,CASH_OUT,47275.39,C73002655681,C56969997589,0,140980.89,93705.5,73283.64,120559.03
203,PAYMENT,89425,C25879379263,C21017303996,0,128080.86,38655.86,256018.99,345443.99
148,CASH_OUT,68041.88,C13450237959,M91845526082,1,96794.44,28752.56,156864.29,224906.17
472,CASH_OUT,38790.65,C93420070911,C97308609980,0,28419.21,0,46264.86,85055.51
655,CASH_OUT,66042.78,C66248880953,C22198711070,1,82955.99,16913.21,184688.88,250731.66
199,TRANSFER,93657.01,C53675015994,C59851958153,0,123537.35,29880.34,175783.93,269440.94
426,PAYMENT,18781.34,C65886202907,M58132695863,0,135494.48,116713.14,165377.1,184158.44
666,PAYMENT,53181.27,C78527780649,M82015091559,0,23396.22,0,102163.98,155345.25
492,PAYMENT,23474.52,C37907752207,C29085148260,0,88765,65290.48,121999.77,145474.29
142,PAYMENT,85422.61,C26476647307,M64500046255,0,85103.7,0,228278.69,313701.3
313,TRANSFER,72105.3,C59600250045,C97264591899,0,157248.9,85143.6,277880.71,349986.01
165,TRANSFER,80107.79,C14731775269,C44328412207,0,8241.74,0,173387.62,253495.41
314,CASH_OUT,94301.24,C74413343694,C32208877981,0,157097.88,62796.64,279730.53,374031.77
21,PAYMENT,23231.65,C11011382324,M89510046034,0,156704.75,133473.1,52743.81,75975.46
82,PAYMENT,4872.87,C71730317298,C45900879510,0,139418.7,134545.83,87020.57,91893.44
581,TRANSFER,29091.08,C35335141054,M47008356751,0,179950.71,150859.63,250772.59,279863.67
131,PAYMENT,39914.53,C89476163024,C53737696593,1,93033.74,53119.21,288967.69,328882.22
599,PAYMENT,62516.36,C46280337300,C85831082346,1,19218.09,0,267128.61,329644.97
730,CASH_OUT,79770.66,C65052998638,M30372851101,0,66300.06,0,147424.16,227194.82
305,TRANSFER,34980.98,C74634563980,M14964487918,0,122249.88,87268.9,243254.89,278235.87
371,PAYMENT,47350.23,C14666294337,C99064149231,0,64579.14,17228.91,60340.38,107690.61
384,CASH_OUT,78546.94,C53042825917,C39841947037,0,126589.51,48042.57,95185.97,173732.91
445,TRANSFER,22533.65,C76682013552,C86131583288,0,8724.63,0,299570.17,322103.82
425,TRANSFER,21713.98,C87033201037,M31113546932,0,14068.4,0,53589.11,75303.09
161,CASH_OUT,58923.71,C59363450679,C37281246970,0,2103.18,0,72774.63,131698.34
178,PAYMENT,43606.25,C14451354464,C94593082122,0,195191.77,151585.52,216850.22,260456.47
629,TRANSFER,94889.73,C45283615372,M37289504482,1,52328.49,0,200724.64,295614.37
708,PAYMENT,35703.7,C89359688489,M93388349475,0,159110.66,123406.96,215416.59,251120.29
490,PAYMENT,75955.8,C27761706093,C75889262955,0,177368.88,101413.08,285032.61,360988.41
327,CASH_OUT,58309.69,C47261156988,C25929870042,0,31521.86,0,35931.1,94240.79
598,TRANSFER,5458.55,C11691194560,C68835698540,0,39824.35,34365.8,173356.84,178815.39
289,TRANSFER,8439.47,C87900382277,C23461743168,0,76471.88,68032.41,77131.28,85570.75
593,CASH_OUT,20316.45,C55094952317,M61387389474,0,100812.68,80496.23,118280.04,138596.49
664,CASH_OUT,14316.12,C86838819309,C67123877988,0,106948.46,92632.34,97275.27,111591.39
573,CASH_OUT,32937.82,C76437658720,C69180123642,0,77136.77,44198.95,279210.61,312148.43
573,PAYMENT,57899.31,C51845906764,C16127568011,0,117245.6,59346.29,283907,341806.31
354,PAYMENT,60236.65,C19858463501,C95066248558,0,147217.01,86980.36,149466.86,209703.51
28,PAYMENT,58777.19,C99744280047,C29147128673,0,140024.51,81247.32,218640.59,277417.78
43,PAYMENT,11761.75,C93902346277,C99903173222,0,6041.6,0,63436.73,75198.48
681,PAYMENT,60022.94,C13064477523,C46999630251,0,118659.28,58636.34,101397.95,161420.89
423,TRANSFER,40975.28,C40236150315,M52610074954,0,142525.04,101549.76,197467.08,238442.36
598,TRANSFER,90305.36,C65412844025,M87339205193,0,40134.55,0,201743.14,292048.5
177,CASH_OUT,91198.51,C46606517235,C19232747715,0,120723.96,29525.45,272688.97,363887.48
529,TRANSFER,76817.61,C65592347707,C92270632142,0,22165.18,0,226336.7,303154.31
610,TRANSFER,70311.01,C18199668446,C19832485494,0,132989.76,62678.75,252802.51,323113.52
494,PAYMENT,11496.16,C72203530477,C41347664426,0,124081.56,112585.4,247010.8,258506.96
198,PAYMENT,8470.34,C88676387865,M57267356371,0,48191.73,39721.39,81385.85,89856.19
610,PAYMENT,84083.53,C46943886130,M68050788065,0,175065.22,90981.69,244091.25,328174.78
577,TRANSFER,42702.15,C42205189892,C57544282760,0,161316.21,118614.06,61902.46,104604.61
517,PAYMENT,45136.78,C23672291879,C34782923269,0,147801.34,102664.56,3780.56,48917.34
514,TRANSFER,84779.46,C24321189780,C88993957683,0,91911.44,7131.98,184733.67,269513.13
22,TRANSFER,62143.47,C37658922570,M78937031888,0,45378.46,0,109312.68,171456.15
112,PAYMENT,17941.54,C30292289273,C79972291476,0,156435.97,138494.43,201002.97,218944.51
57,PAYMENT,21102.11,C38311810985,C43879239093,0,42909.77,21807.66,66689.72,87791.83
66,PAYMENT,638.71,C62150388819,M88712295357,0,97387.09,96748.38,75158.12,75796.83
98,PAYMENT,71067.3,C72361698021,C72170817629,0,75739.2,4671.9,269866.39,340933.69
144,TRANSFER,48561.68,C15380160355,M79249884324,0,40399.87,0,199440.88,248002.56
435,TRANSFER,94996.44,C22976611941,M56412710191,0,122926.49,27930.05,26765.68,121762.12
637,TRANSFER,71401.57,C36326144524,C77128366053,0,196414.03,125012.46,105102.91,176504.48
679,CASH_OUT,10316.16,C82202879644,C91999350473,0,95255.06,84938.9,195076.36,205392.52
86,TRANSFER,16154.98,C80796917859,C71820074283,0,99906.41,83751.43,214954.47,231109.45
588,CASH_OUT,50172.96,C87936541913,M36124859260,0,74547.34,24374.38,149108.69,199281.65
344,PAYMENT,92487.49,C93602580204,C33558142122,0,45656.34,0,75585.17,168072.66
294,TRANSFER,24725.86,C15255285309,C86035722155,0,56514.85,31788.99,200735.3,225461.16
571,PAYMENT,82558.19,C95717777366,C46988558993,0,175164.3,92606.11,25175.78,107733.97
650,PAYMENT,31227.93,C84569327543,C70478163656,0,189624.19,158396.26,237627,268854.93
611,PAYMENT,26990.45,C82133286694,M17885945869,0,165246.82,138256.37,226747.83,253738.28
704,TRANSFER,90139.37,C79812173562,C65657205281,0,5289.13,0,86306.41,176445.78
243,PAYMENT,4725.11,C50410882746,C39013086731,1,121559.68,116834.57,18223,22948.11
561,PAYMENT,66074.44,C59681622076,C28573620334,0,109854.49,43780.05,26796.67,92871.11
32,CASH_OUT,4317.71,C80443023698,C91257161416,0,154952.9,150635.19,127989.06,132306.77
391,CASH_OUT,80076.58,C67867343103,M66271324078,0,156111.96,76035.38,55092.67,135169.25
277,TRANSFER,82940.61,C73627290964,M91443794222,0,87622.3,4681.69,130947.8,213888.41
532,TRANSFER,89335.76,C31960836893,C49108880649,0,57506.23,0,17142.28,106478.04
154,CASH_OUT,18609.82,C89302662431,C88243302652,1,19460.66,850.84,132905.81,151515.63
383,TRANSFER,12450.69,C94634504037,C34079171738,0,122264.43,109813.74,270811.8,283262.49
68,PAYMENT,50354,C33239194175,C38727506607,0,54721.47,4367.47,203484.78,253838.78
214,CASH_OUT,27163.99,C26044058560,C66144897465,0,192927.8,165763.81,19445.06,46609.05
655,TRANSFER,60630.14,C87873555626,C11057501324,0,9349.61,0,25303.48,85933.62
376,PAYMENT,51375.22,C17844065955,C35511290763,0,192858.05,141482.83,152308.46,203683.68
213,PAYMENT,14486.07,C35294969252,C14748324926,0,99150.15,84664.08,79098.23,93584.3
79,PAYMENT,73927.31,C97243220552,C98765262336,1,121317.83,47390.52,132492.28,206419.59
726,CASH_OUT,80378.63,C53651283839,C21447604629,0,116707.11,36328.48,230422.04,310800.67
628,PAYMENT,96304.34,C92447610512,C31586784343,0,150541.49,54237.15,117984.35,214288.69
604,CASH_OUT,39554.49,C51068313212,C82752144227,0,18180.72,0,90154.59,129709.08
381,CASH_OUT,33774.16,C59494757454,M53937856450,0,177570.42,143796.26,268594.62,302368.78
680,TRANSFER,19227.07,C63108504390,C18023378719,0,158209.26,138982.19,214071.67,233298.74
58,TRANSFER,18087.32,C55322122727,C43518854374,0,170033.12,151945.8,190329.44,208416.76
26,PAYMENT,32106.01,C93012503759,C31083914758,0,97075.95,64969.94,21564.04,53670.05
447,PAYMENT,98181.69,C56663113303,M75109749935,0,139560.79,41379.1,150264.11,248445.8
66,PAYMENT,9226.78,C27947695033,C62012111272,0,91452.85,82226.07,268425.94,277652.72
254,TRANSFER,25937.36,C39635054767,C44338475296,0,26071.32,133.96,246713.36,272650.72
44,PAYMENT,8598.75,C92014290140,C37752104923,0,60401.17,51802.42,19313.51,27912.26
97,PAYMENT,27363.87,C81523809554,C13519208372,0,55682.1,28318.23,225298.42,252662.29
554,PAYMENT,9241.05,C72409055640,C34098410827,0,33207.09,23966.04,262144.9,271385.95
227,CASH_OUT,50831.38,C72932312314,C97122999700,0,48263.2,0,73190.36,124021.74
679,PAYMENT,43836.13,C91831312861,M58868688303,0,99702.79,55866.66,156294.57,200130.7
436,CASH_OUT,17405.86,C97157570222,M45883530542,0,84442.54,67036.68,265679.94,283085.8
601,PAYMENT,17481.61,C20569512107,C55042284337,0,65832.84,48351.23,264186.85,281668.46
379,TRANSFER,62611.28,C91814709092,C77810389627,0,181344.3,118733.02,123834.53,186445.81
178,PAYMENT,38712.75,C53321946006,C62605467603,0,155741.82,117029.07,152149.97,190862.72
427,TRANSFER,5620.44,C60688121126,C77526815778,0,503.9,0,31854.74,37475.18
709,TRANSFER,92019.34,C48274114705,M53737479323,0,114072.35,22053.01,160303.39,252322.73
307,PAYMENT,40495.84,C66488411875,C21812796254,0,139974.85,99479.01,258321.17,298817.01
504,TRANSFER,59105.16,C77225899299,C73138378869,0,10681.23,0,51835.06,110940.22
268,TRANSFER,88541.31,C88596139357,C58625235831,0,22799.93,0,137485.03,226026.34
586,TRANSFER,40216.5,C89482770638,C66850575114,0,55712.4,15495.9,192970.25,233186.75
8,TRANSFER,82066.18,C61353028349,C69129784250,0,122766.92,40700.74,14570.59,96636.77
508,PAYMENT,91475.31,C57829866753,M18864190868,0,184624.68,93149.37,10966.54,102441.85
476,TRANSFER,17407.56,C48541629474,M15227691827,1,97170.56,79763,254691.07,272098.63
297,CASH_OUT,89249.35,C11893988781,M89048099539,0,196460.35,107211,289517.06,378766.41
164,CASH_OUT,11984.12,C63816292988,M46777815778,0,187348.05,175363.93,228228.99,240213.11
485,CASH_OUT,27513.47,C38873469549,C41848121558,0,127472,99958.53,288956.38,316469.85
597,PAYMENT,80821.34,C77085685425,C60081992139,0,91596.82,10775.48,46029.47,126850.81
72,TRANSFER,90068.55,C67625490400,M30103437223,0,136316.39,46247.84,261054.93,351123.48
567,TRANSFER,68414.19,C34878333372,C34447344847,0,158240.33,89826.14,271762.99,340177.18
559,PAYMENT,10483.48,C99971955593,C46724059754,0,188614.21,178130.73,87041,97524.48
238,CASH_OUT,52299.7,C16819742758,C69819208516,0,150703.37,98403.67,194451.11,246750.81
104,TRANSFER,57263.84,C82438836506,M33084515968,0,78311.1,21047.26,91753.93,149017.77
210,PAYMENT,28186.69,C99124655976,C45292695707,0,98660.58,70473.89,32791.01,60977.7
554,PAYMENT,99129.59,C90388977629,C31481732211,0,9402.73,0,243918.93,343048.52
468,CASH_OUT,33563.46,C22091955894,M24292031481,0,5748.97,0,271785.08,305348.54
454,PAYMENT,21026.27,C28206494691,M57691933049,0,56303.09,35276.82,33021.3,54047.57
268,PAYMENT,11014.49,C63930856456,C75384836486,0,161219.78,150205.29,194457.42,205471.91
386,PAYMENT,37850.75,C67136872911,C19960625036,0,63848.79,25998.04,291311.57,329162.32
387,PAYMENT,69262.18,C20336729862,C46049795018,0,23383.12,0,81936.48,151198.66
259,CASH_OUT,23142.48,C51515998304,C70642438976,0,71225.75,48083.27,225298.36,248440.84
283,PAYMENT,76954.65,C24423888601,C11179912174,0,61114.97,0,123687.9,200642.55
626,TRANSFER,13540.99,C93489974928,M69363127460,0,197863.39,184322.4,19112.44,32653.43
40,CASH_OUT,44047.35,C28142595006,C72835246790,0,194271.17,150223.82,209913.67,253961.02
486,TRANSFER,70237.67,C78843202440,C69695932846,0,147385.4,77147.73,73774.58,144012.25
220,PAYMENT,13531.8,C42087026173,C14220130267,0,165786.16,152254.36,178925.21,192457.01
129,TRANSFER,59784.62,C36654371876,C85342454270,0,50771.53,0,21208.4,80993.02
520,PAYMENT,79895.45,C24829413174,C88914939455,0,107534.9,27639.45,36067.39,115962.84
613,PAYMENT,59555.29,C19782861703,C25093740849,0,199698.98,140143.69,1730.59,61285.88
688,TRANSFER,51146.88,C29772779012,M78086952333,0,64642.84,13495.96,65352.93,116499.81
619,CASH_OUT,83830.12,C82975262716,C35882456812,0,197238.2,113408.08,39203.87,123033.99
613,TRANSFER,98542.05,C72479885369,C50311761004,0,37651.57,0,88099.15,186641.2
260,CASH_OUT,18132.11,C44013030374,C55097134904,1,124028.22,105896.11,61233.83,79365.94
366,TRANSFER,69134.94,C80325796299,C55076481950,0,156387.98,87253.04,79079.38,148214.32
544,TRANSFER,8066.67,C92818983707,C11772263503,0,118635.72,110569.05,38617.05,46683.72
649,CASH_OUT,4285.06,C85784773859,C69979423665,0,61781.1,57496.04,53278.35,57563.41
524,PAYMENT,28082.62,C48674411074,C86753015631,0,162796.87,134714.25,84596.83,112679.45
16,PAYMENT,97092.01,C27506690315,C18310456319,0,40349.1,0,130882.91,227974.92
129,TRANSFER,55220.01,C31257659395,C89874635231,0,86057.27,30837.26,78832.25,134052.26
575,TRANSFER,26827.87,C34951656233,C37026351823,0,55947.98,29120.11,56232.03,83059.9
109,PAYMENT,13259.48,C32084101338,C83371520896,0,99078.17,85818.69,190959.96,204219.44
533,PAYMENT,92018.42,C10873258287,C17547057980,0,77482.77,0,108774.78,200793.2
670,PAYMENT,36237.3,C56802807653,M95745181741,0,35819.59,0,181007.51,217244.81
269,TRANSFER,30670.42,C92964190737,C48780103459,0,148377.56,117707.14,119849.52,150519.94
162,CASH_OUT,85796.49,C32878414512,C68641242425,0,35324.21,0,124109.22,209905.71
260,CASH_OUT,60440.68,C61185931152,C85449091471,0,109129.04,48688.36,112850.34,173291.02
102,TRANSFER,16864.44,C95956172949,C85182507218,0,160915.64,144051.2,255761.75,272626.19
506,CASH_OUT,42151.63,C83847522313,C69284702640,0,96653.8,54502.17,115119.54,157271.17
735,PAYMENT,92823.18,C60254216451,C80854889108,0,177371.86,84548.68,180428.61,273251.79
571,PAYMENT,90120.46,C51435981181,C76221275979,0,85761.9,0,140045.84,230166.3
247,PAYMENT,7011.91,C30054971289,C88140626596,0,194141.87,187129.96,177720.67,184732.58
640,TRANSFER,26862.05,C26664567738,C23297534016,0,4980.62,0,58735.31,85597.36
537,PAYMENT,15454.79,C29422536601,M33877371253,0,158214.35,142759.56,35636.87,51091.66
131,TRANSFER,53381.64,C90425314295,C29492643554,0,141571.84,88190.2,177166.39,230548.03
353,TRANSFER,74998.58,C34206944407,C37308257290,0,122214.3,47215.72,294944.64,369943.22
196,PAYMENT,29555.03,C95972852486,M19392191725,0,59221.25,29666.22,77370.78,106925.81
666,CASH_OUT,75799.85,C48914346150,C33643171123,0,122142.87,46343.02,459.94,76259.79
382,TRANSFER,66871.89,C93434388245,C37489099534,0,118914.17,52042.28,273855.91,340727.8
645,PAYMENT,72822.49,C56296166285,C83646597632,0,29880.5,0,39480.19,112302.68
